172.21.0.1 - - [17/Dec/2022:00:14:49 +0000] "GET /solr/final_authors/select?_=1671212379568&debug=results&fl=author,id&hl=true&hl.fl=*&hl.fragsize=100&hl.highlightMultiTerm=false&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&indent=true&q=game+OR+blockchain+AND+NOT+novemb&q.op=OR&rows=13&useParams= HTTP/1.1" 200 1729
172.21.0.1 - - [17/Dec/2022:00:14:49 +0000] "GET /solr/admin/info/system?_=1671212379519&wt=json HTTP/1.1" 200 1383
172.21.0.3 - - [17/Dec/2022:00:15:05 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=game%20OR%20blockchain%20AND%20NOT%20novemb&useParams= HTTP/1.1" 200 1733
172.21.0.3 - - [17/Dec/2022:00:15:23 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=game%20blockchain%20novemb&useParams= HTTP/1.1" 200 14956
172.21.0.3 - - [17/Dec/2022:00:15:43 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=game%20blockchain%20novemb&useParams= HTTP/1.1" 200 14956
172.21.0.3 - - [17/Dec/2022:00:16:01 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=&useParams= HTTP/1.1" 200 651
172.21.0.3 - - [17/Dec/2022:00:16:07 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=&useParams= HTTP/1.1" 200 651
172.21.0.3 - - [17/Dec/2022:00:16:17 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=game%20blockchain%20novemb&useParams= HTTP/1.1" 200 14956
172.21.0.3 - - [17/Dec/2022:00:16:22 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=game%20OR%20blockchain%20AND%20novemb&useParams= HTTP/1.1" 200 3209
172.21.0.3 - - [17/Dec/2022:01:16:25 +0000] "POST /solr/final_authors/select?debug.explain.structured=false&debug=results&debugQuery=false&hl.fl=*&hl.fragsize=100&hl.method=fastVector&hl.requireFieldMatch=false&hl.simple.post=%3C%2Fb%3E&hl.simple.pre=%3Cb%3E&hl.snippets=1&hl.usePhraseHighLighter=true&hl=true&fl=author%2Cid&indent=true&q.op=OR&rows=10&q=karakit&useParams= HTTP/1.1" 200 679
